Data Source,nData,percentageLHS,Lower Bound,Upper Bound,True Value,Repetition Index
gamma,30,0.9,0.0018136413231081506,0.00953278870669263,0.005,0
gamma,30,0.9,0.006974507283510079,0.006974507302709077,0.005,1
gamma,30,0.9,0.0013580635320409279,0.008057683124816901,0.005,2
gamma,30,0.9,0.002825435372002705,0.006336966650100706,0.005,3
gamma,30,0.9,0.0002994701275262912,0.00484362834581833,0.005,4
gamma,30,0.9,0.006168640763970857,0.009719238593361235,0.005,5
gamma,30,0.9,0.005618819540577857,0.005706258284239299,0.005,6
gamma,30,0.9,0.012288091299503015,0.0122880913009397,0.005,7
gamma,30,0.9,0.002818590449619666,0.005549615500603214,0.005,8
gamma,30,0.9,0.002550822420051624,0.007415087775502283,0.005,9
gamma,30,0.9,0.0034624383530649453,0.00836289320845256,0.005,10
gamma,30,0.9,0.0,0.0,0.005,11
gamma,30,0.9,5.673240797265944e-06,0.003764680948020271,0.005,12
gamma,30,0.9,0.002207434416809573,0.00910272005945476,0.005,13
gamma,30,0.9,0.0018972678669562982,0.006241786346348865,0.005,14
gamma,30,0.9,0.001813267331079782,0.006267182761014656,0.005,15
gamma,30,0.9,0.0018098194135208968,0.006113709210944496,0.005,16
gamma,30,0.9,0.0036644968566594384,0.008917071101982277,0.005,17
gamma,30,0.9,0.002723036981792511,0.00853492044788319,0.005,18
gamma,30,0.9,0.0021834413898876195,0.007000170874888845,0.005,19
gamma,30,0.9,0.0037523008365486724,0.008848896247899907,0.005,20
gamma,30,0.9,0.003477658099095186,0.006848604063442076,0.005,21
gamma,30,0.9,0.0018840303133014398,0.006203767359120037,0.005,22
gamma,30,0.9,0.0041964880795376264,0.007263112438099106,0.005,23
gamma,30,0.9,0.0010881544434239831,0.005521994550794807,0.005,24
gamma,30,0.9,0.0034646499350544646,0.008692699569728363,0.005,25
gamma,30,0.9,0.0013909123999223283,0.006115111555902298,0.005,26
gamma,30,0.9,0.001153928844900609,0.010082163298597464,0.005,27
gamma,30,0.9,0.0,0.0,0.005,28
gamma,30,0.9,0.0033904703563146124,0.008004726381200823,0.005,29
gamma,30,0.9,0.004549545291286617,0.007777296098458475,0.005,30
gamma,30,0.9,0.004537875870430508,0.007068878367948406,0.005,31
gamma,30,0.9,0.001137204002250769,0.01112460173430292,0.005,32
gamma,30,0.9,0.0,0.0,0.005,33
gamma,30,0.9,0.003578499996293168,0.009000089880868171,0.005,34
gamma,30,0.9,0.0013834602027506194,0.006992298436081734,0.005,35
gamma,30,0.9,0.001194718219090063,0.00534071474047878,0.005,36
gamma,30,0.9,0.0,0.0,0.005,37
gamma,30,0.9,0.0012373513962549599,0.005729368039378136,0.005,38
gamma,30,0.9,0.002032310310059371,0.008193516963223235,0.005,39
gamma,30,0.9,0.0014731885207863726,0.00514173104789899,0.005,40
gamma,30,0.9,0.0017176529856639978,0.006035852599087033,0.005,41
gamma,30,0.9,0.0014126626552176003,0.004831928408026088,0.005,42
gamma,30,0.9,0.005595395893352695,0.00885266324913916,0.005,43
